Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs.
25/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Veracruz: Mercado Malibrán,80,100,95,
26/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Veracruz: Mercado Malibrán,80,100,95,
29/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Veracruz: Mercado Malibrán,80,100,95,
22/04/2019,Nopal grande,Primera,Caja de 25 kg.,Puebla,Veracruz: Mercado Malibrán,225,300,250,
23/04/2019,Nopal grande,Primera,Caja de 25 kg.,Puebla,Veracruz: Mercado Malibrán,225,300,250,
24/04/2019,Nopal grande,Primera,Caja de 25 kg.,Puebla,Veracruz: Mercado Malibrán,225,300,250,
25/04/2019,Nopal grande,Primera,Caja de 25 kg.,Puebla,Veracruz: Mercado Malibrán,225,300,250,
26/04/2019,Nopal grande,Primera,Caja de 25 kg.,Puebla,Veracruz: Mercado Malibrán,225,300,250,
29/04/2019,Nopal grande,Primera,Caja de 25 kg.,Puebla,Veracruz: Mercado Malibrán,225,300,250,
22/04/2019,Papa Alpha,Primera,Costal de 30 kg.,Puebla,Veracruz: Mercado Malibrán,300,345,345,
23/04/2019,Papa Alpha,Primera,Costal de 30 kg.,Puebla,Veracruz: Mercado Malibrán,300,345,345,
24/04/2019,Papa Alpha,Primera,Costal de 30 kg.,Puebla,Veracruz: Mercado Malibrán,300,345,345,
25/04/2019,Papa Alpha,Primera,Costal de 30 kg.,Puebla,Veracruz: Mercado Malibrán,300,345,345,
26/04/2019,Papa Alpha,Primera,Costal de 30 kg.,Puebla,Veracruz: Mercado Malibrán,300,345,345,
29/04/2019,Papa Alpha,Primera,Costal de 30 kg.,Puebla,Veracruz: Mercado Malibrán,300,345,345,
22/04/2019,Pepino,Primera,Caja de 18 kg.,Puebla,Veracruz: Mercado Malibrán,100,150,145,
23/04/2019,Pepino,Primera,Caja de 18 kg.,Puebla,Veracruz: Mercado Malibrán,100,150,145,
24/04/2019,Pepino,Primera,Caja de 18 kg.,Puebla,Veracruz: Mercado Malibrán,100,150,145,
25/04/2019,Pepino,Primera,Caja de 18 kg.,Puebla,Veracruz: Mercado Malibrán,100,150,145,
26/04/2019,Pepino,Primera,Caja de 18 kg.,Puebla,Veracruz: Mercado Malibrán,100,150,145,
29/04/2019,Pepino,Primera,Caja de 18 kg.,Puebla,Veracruz: Mercado Malibrán,100,150,145,
22/04/2019,Perejil,Primera,Rollo,Puebla,Veracruz: Mercado Malibrán,20,26,25,
23/04/2019,Perejil,Primera,Rollo,Puebla,Veracruz: Mercado Malibrán,20,26,25,
24/04/2019,Perejil,Primera,Rollo,Puebla,Veracruz: Mercado Malibrán,20,26,25,
25/04/2019,Perejil,Primera,Rollo,Puebla,Veracruz: Mercado Malibrán,20,26,25,
26/04/2019,Perejil,Primera,Rollo,Puebla,Veracruz: Mercado Malibrán,20,26,25,
29/04/2019,Perejil,Primera,Rollo,Puebla,Veracruz: Mercado Malibrán,20,26,25,
22/04/2019,Rábano,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,13,16,14,
23/04/2019,Rábano,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,13,16,14,
24/04/2019,Rábano,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,13,16,14,
25/04/2019,Rábano,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,13,16,14,
26/04/2019,Rábano,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,13,16,14,
29/04/2019,Rábano,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,13,16,14,
22/04/2019,Yerbabuena,Primera,Rollo de 5 kg.,Puebla,Veracruz: Mercado Malibrán,40,50,50,
23/04/2019,Yerbabuena,Primera,Rollo de 5 kg.,Puebla,Veracruz: Mercado Malibrán,40,50,50,
24/04/2019,Yerbabuena,Primera,Rollo de 5 kg.,Puebla,Veracruz: Mercado Malibrán,40,50,50,
25/04/2019,Yerbabuena,Primera,Rollo de 5 kg.,Puebla,Veracruz: Mercado Malibrán,40,50,50,
26/04/2019,Yerbabuena,Primera,Rollo de 5 kg.,Puebla,Veracruz: Mercado Malibrán,40,50,50,
29/04/2019,Yerbabuena,Primera,Rollo de 5 kg.,Puebla,Veracruz: Mercado Malibrán,40,50,50,
22/04/2019,Zanahoria mediana,Primera,Arpilla de 15 kg.,Puebla,Veracruz: Mercado Malibrán,75,80,80,
23/04/2019,Zanahoria mediana,Primera,Arpilla de 15 kg.,Puebla,Veracruz: Mercado Malibrán,75,80,80,
24/04/2019,Zanahoria mediana,Primera,Arpilla de 15 kg.,Puebla,Veracruz: Mercado Malibrán,75,80,80,
25/04/2019,Zanahoria mediana,Primera,Arpilla de 15 kg.,Puebla,Veracruz: Mercado Malibrán,75,80,80,
26/04/2019,Zanahoria mediana,Primera,Arpilla de 15 kg.,Puebla,Veracruz: Mercado Malibrán,75,80,80,
29/04/2019,Zanahoria mediana,Primera,Arpilla de 15 kg.,Puebla,Veracruz: Mercado Malibrán,75,80,80,
22/04/2019,Betabel,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,10,11,11,
23/04/2019,Betabel,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,9.95,11,10.5,
24/04/2019,Betabel,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,9.95,10.5,9.95,
25/04/2019,Betabel,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,9.95,10.5,9.95,
26/04/2019,Betabel,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,10,10.5,10,
29/04/2019,Betabel,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,10,10.5,10,
22/04/2019,Cebolla de rabo,Primera,Rollo de 5 kg.,Puebla,Yucatán: Central de Abasto de Mérida,100,120,110,
23/04/2019,Cebolla de rabo,Primera,Rollo de 5 kg.,Puebla,Yucatán: Central de Abasto de Mérida,95,110,95,
24/04/2019,Cebolla de rabo,Primera,Rollo de 5 kg.,Puebla,Yucatán: Central de Abasto de Mérida,95,110,95,
25/04/2019,Cebolla de rabo,Primera,Rollo de 5 kg.,Puebla,Yucatán: Central de Abasto de Mérida,95,110,95,
26/04/2019,Cebolla de rabo,Primera,Rollo de 5 kg.,Puebla,Yucatán: Central de Abasto de Mérida,95,110,95,
29/04/2019,Cebolla de rabo,Primera,Rollo de 5 kg.,Puebla,Yucatán: Central de Abasto de Mérida,95,110,95,
22/04/2019,Cilantro,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,50,60,50,
23/04/2019,Cilantro,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,50,60,50,
24/04/2019,Cilantro,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,50,60,50,
25/04/2019,Cilantro,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,50,60,50,
26/04/2019,Cilantro,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,50,60,50,
29/04/2019,Cilantro,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,50,60,50,
22/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,5,6,6,
23/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,6,7,7,
24/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,6,7,7,
25/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,6,7,7,
26/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,6,7,7,
29/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,6,7,7,
22/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Central de Abasto de Mérida,24,26,24,
23/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Central de Abasto de Mérida,20,24,20,
24/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Central de Abasto de Mérida,20,24,20,
25/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Central de Abasto de Mérida,20,24,20,
26/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Central de Abasto de Mérida,20,24,20,
29/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Central de Abasto de Mérida,20,24,20,
22/04/2019,Chayote sin espinas,Primera,Caja de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,240,290,240,
23/04/2019,Chayote sin espinas,Primera,Caja de 22 kg.,Puebla,Yucatán: Central de Abasto de Mérida,180,180,180,
23/04/2019,Chayote sin espinas,Primera,Caja de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,240,290,240,
24/04/2019,Chayote sin espinas,Primera,Caja de 22 kg.,Puebla,Yucatán: Central de Abasto de Mérida,180,180,180,
24/04/2019,Chayote sin espinas,Primera,Caja de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,240,290,240,
25/04/2019,Chayote sin espinas,Primera,Caja de 22 kg.,Puebla,Yucatán: Central de Abasto de Mérida,180,180,180,
25/04/2019,Chayote sin espinas,Primera,Caja de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,240,290,240,
26/04/2019,Chayote sin espinas,Primera,Caja de 22 kg.,Puebla,Yucatán: Central de Abasto de Mérida,180,180,180,
26/04/2019,Chayote sin espinas,Primera,Caja de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,220,240,220,
29/04/2019,Chayote sin espinas,Primera,Caja de 22 kg.,Puebla,Yucatán: Central de Abasto de Mérida,180,180,180,
29/04/2019,Chayote sin espinas,Primera,Caja de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,220,240,220,
22/04/2019,Ejote largo,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,26,30,26,
23/04/2019,Ejote largo,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,24,26,24,
24/04/2019,Ejote largo,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,24,26,24,
25/04/2019,Ejote largo,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,24,26,24,
26/04/2019,Ejote largo,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,24,26,25,
29/04/2019,Ejote largo,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,24,26,25,
22/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Yucatán: Central de Abasto de Mérida,100,120,100,
23/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Yucatán: Central de Abasto de Mérida,100,120,100,
24/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Yucatán: Central de Abasto de Mérida,100,120,100,
25/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Yucatán: Central de Abasto de Mérida,100,120,100,
26/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Yucatán: Central de Abasto de Mérida,95,100,95,
29/04/2019,Lechuga Romanita grande,Primera,Caja de 10 pzas.,Puebla,Yucatán: Central de Abasto de Mérida,95,100,95,
22/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,60,80,60,
23/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,60,80,60,
24/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,60,80,60,
25/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,60,80,60,
26/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,40,60,40,
29/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Central de Abasto de Mérida,40,60,40,
22/04/2019,Rábano,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,20,23,20,
23/04/2019,Rábano,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,20,23,23,
24/04/2019,Rábano,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,20,23,23,
25/04/2019,Rábano,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,20,23,23,
26/04/2019,Rábano,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,18,23,18,
29/04/2019,Rábano,Primera,Kilogramo,Puebla,Yucatán: Central de Abasto de Mérida,18,23,18,
22/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,190,200,190,
23/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,190,200,200,
24/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,190,200,200,
25/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,190,200,200,
26/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,190,200,190,
29/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Central de Abasto de Mérida,190,200,190,
22/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Centro Mayorista Oxkutzcab,7,7,7,
23/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Centro Mayorista Oxkutzcab,7,7,7,
24/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Centro Mayorista Oxkutzcab,7,7,7,
25/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Centro Mayorista Oxkutzcab,6,6,6,
26/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Centro Mayorista Oxkutzcab,5,5,5,
29/04/2019,Col mediana,Primera,Kilogramo,Puebla,Yucatán: Centro Mayorista Oxkutzcab,5,5,5,
22/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Centro Mayorista Oxkutzcab,25,25,25,
23/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Centro Mayorista Oxkutzcab,25,25,25,
24/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Centro Mayorista Oxkutzcab,24,24,24,
25/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Centro Mayorista Oxkutzcab,24,24,24,
26/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Centro Mayorista Oxkutzcab,24,24,24,
29/04/2019,Coliflor mediana,Primera,Pieza,Puebla,Yucatán: Centro Mayorista Oxkutzcab,24,24,24,
22/04/2019,Chayote sin espinas,Primera,Caja de 23 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,300,300,300,
23/04/2019,Chayote sin espinas,Primera,Caja de 23 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,300,300,300,
24/04/2019,Chayote sin espinas,Primera,Caja de 23 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,280,280,280,
25/04/2019,Chayote sin espinas,Primera,Caja de 23 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,250,250,250,
26/04/2019,Chayote sin espinas,Primera,Caja de 23 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,200,200,200,
29/04/2019,Chayote sin espinas,Primera,Caja de 23 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,200,200,200,
22/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,40,40,40,
23/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,40,40,40,
24/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,40,40,40,
25/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
26/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
29/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
22/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,190,190,190,
23/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,190,190,190,
24/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,190,190,190,
25/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,190,190,190,
26/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,190,190,190,
29/04/2019,Zanahoria mediana,Primera,Arpilla de 25 kg.,Puebla,Yucatán: Centro Mayorista Oxkutzcab,190,190,190,
22/04/2019,Ejote largo,Primera,Kilogramo,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",22,23,22,
23/04/2019,Ejote largo,Primera,Kilogramo,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",22,23,22,
24/04/2019,Ejote largo,Primera,Kilogramo,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",22,23,22,
25/04/2019,Ejote largo,Primera,Kilogramo,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",22,23,22,
26/04/2019,Ejote largo,Primera,Kilogramo,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",22,23,22,
29/04/2019,Ejote largo,Primera,Kilogramo,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",22,23,22,
22/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",60,60,60,
23/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",60,60,60,
24/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",60,60,60,
25/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",60,60,60,
26/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",60,60,60,
29/04/2019,Perejil,Primera,Manojo de 2 kg.,Puebla,"Yucatán: Mercado ""Casa del Pueblo""",60,60,60,
22/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,70,100,85,
23/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,70,100,85,
24/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,80,110,85,
25/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,80,100,85,
26/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,80,100,85,
29/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,80,100,85,
22/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,95,95,95,
23/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,95,95,95,
24/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,90,100,92,
25/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,90,100,92,
26/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,90,100,92,
29/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,90,100,92,
22/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,100,130,102,
23/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,100,130,102,
24/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,100,120,100,
25/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,100,120,100,
26/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,100,120,100,
29/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,100,120,100,
22/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,100,
23/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,100,
24/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,100,
25/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,100,
26/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,100,
29/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,100,
22/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,110,
23/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,110,
24/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,110,
25/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,110,
26/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,110,
29/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,120,110,
22/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,90,100,90,
23/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,90,100,90,
24/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,90,100,90,
25/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,90,100,90,
26/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,90,100,90,
29/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,90,100,90,
22/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,105,105,
23/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,105,105,
24/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,105,105,
25/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,105,105,
26/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,105,105,
29/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,95,105,105,
22/04/2019,Chile Puya seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,70,80,80,
23/04/2019,Chile Puya seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,70,80,80,
24/04/2019,Chile Puya seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,70,80,80,
25/04/2019,Chile Puya seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,70,80,80,
26/04/2019,Chile Puya seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,70,80,80,
29/04/2019,Chile Puya seco,Primera,Kilogramo,Puebla,Veracruz: Central de Abasto de Minatitlán,70,80,80,
22/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,90,100,100,
23/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,90,100,100,
24/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,90,100,100,
25/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,90,100,100,
26/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,90,100,100,
29/04/2019,Chile ancho,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,90,100,100,
22/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,110,130,125,
23/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,110,130,125,
24/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,110,130,125,
25/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,110,130,125,
26/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,110,130,125,
29/04/2019,Chile de Árbol seco,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,110,130,125,
22/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,85,90,90,
23/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,85,90,90,
24/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,85,90,90,
25/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,85,90,90,
26/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,85,90,90,
29/04/2019,Chile Guajillo,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,85,90,90,
22/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,100,115,110,
23/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,100,115,110,
24/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,100,115,110,
25/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,100,115,110,
26/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,100,115,110,
29/04/2019,Chile Pasilla,Primera,Kilogramo,Puebla,Veracruz: Mercado Malibrán,100,115,110,
22/04/2019,Coliflor sin clasificación,Primera,Pieza,Querétaro,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",14,18,18,
23/04/2019,Coliflor sin clasificación,Primera,Pieza,Querétaro,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",15,18,17,
24/04/2019,Coliflor sin clasificación,Primera,Pieza,Querétaro,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",15,18,17,
