Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs.
22/04/2021,Ciruela Moscatel,Primera,Caja de 13 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,190,220,200,
23/04/2021,Ciruela Moscatel,Primera,Caja de 13 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,190,220,200,
26/04/2021,Ciruela Moscatel,Primera,Caja de 13 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,180,220,190,
27/04/2021,Ciruela Moscatel,Primera,Caja de 13 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,180,210,190,
28/04/2021,Ciruela Moscatel,Primera,Caja de 13 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,170,210,190,
29/04/2021,Ciruela Moscatel,Primera,Caja de 13 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,180,200,190,
22/04/2021,Durazno Amarillo,Primera,Caja de 12 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,280,320,300,
23/04/2021,Durazno Amarillo,Primera,Caja de 12 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,280,320,300,
26/04/2021,Durazno Amarillo,Primera,Caja de 12 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,270,300,300,
27/04/2021,Durazno Amarillo,Primera,Caja de 12 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,270,300,290,
28/04/2021,Durazno Amarillo,Primera,Caja de 12 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,270,300,290,
29/04/2021,Durazno Amarillo,Primera,Caja de 12 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,270,300,280,
22/04/2021,Guayaba,Primera,Caja de 8 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,250,360,280,
23/04/2021,Guayaba,Primera,Caja de 8 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,250,350,280,
26/04/2021,Guayaba,Primera,Caja de 8 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,250,350,280,
27/04/2021,Guayaba,Primera,Caja de 8 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,260,350,290,
28/04/2021,Guayaba,Primera,Caja de 8 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,260,350,280,
29/04/2021,Guayaba,Primera,Caja de 8 kg.,Michoacán,DF: Central de Abasto de Iztapalapa DF,240,330,260,
22/04/2021,Guayaba,Primera,Caja de 12 kg.,Michoacán,Durango: Centro de Distribución y Abasto de Gómez Palacio,200,215,211,
23/04/2021,Guayaba,Primera,Caja de 12 kg.,Michoacán,Durango: Centro de Distribución y Abasto de Gómez Palacio,200,215,211,
26/04/2021,Guayaba,Primera,Caja de 12 kg.,Michoacán,Durango: Centro de Distribución y Abasto de Gómez Palacio,200,215,211,
27/04/2021,Guayaba,Primera,Caja de 12 kg.,Michoacán,Durango: Centro de Distribución y Abasto de Gómez Palacio,220,235,231,
28/04/2021,Guayaba,Primera,Caja de 12 kg.,Michoacán,Durango: Centro de Distribución y Abasto de Gómez Palacio,220,235,231,
29/04/2021,Guayaba,Primera,Caja de 12 kg.,Michoacán,Durango: Centro de Distribución y Abasto de Gómez Palacio,220,235,231,
22/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Guanajuato: Central de Abasto de León,320,350,320,
23/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Guanajuato: Central de Abasto de León,300,310,300,
26/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Guanajuato: Central de Abasto de León,340,350,340,
27/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Guanajuato: Central de Abasto de León,340,350,340,
28/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Guanajuato: Central de Abasto de León,340,350,340,
29/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Guanajuato: Central de Abasto de León,340,350,340,
22/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Hidalgo: Central de Abasto de Pachuca,200,210,200,
23/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Hidalgo: Central de Abasto de Pachuca,200,210,200,
26/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Hidalgo: Central de Abasto de Pachuca,200,210,200,
27/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Hidalgo: Central de Abasto de Pachuca,200,210,200,
28/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Hidalgo: Central de Abasto de Pachuca,200,210,200,
29/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Hidalgo: Central de Abasto de Pachuca,200,210,200,
22/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,19,20,19,
23/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,19,20,19,
26/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,19,20,19,
27/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,19,20,19,
28/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,19,20,19,
29/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,19,20,19,
22/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,350,355,350,
23/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,350,355,350,
26/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,350,355,350,
27/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,350,355,350,
28/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,350,355,350,
29/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,350,355,350,
22/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,180,190,180,
23/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,180,190,180,
26/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,180,190,180,
27/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,180,190,180,
28/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,180,190,180,
29/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,140,145,140,
22/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,19.5,19.5,19.5,
23/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,19.5,19.5,19.5,
26/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,19.5,19.5,19.5,
27/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,19.5,19.5,19.5,
28/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,19.5,19.5,19.5,
29/04/2021,Coco,Primera,Pieza,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,19.5,19.5,19.5,
22/04/2021,Durazno Amarillo,Primera,Caja de 11 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,352.5,352.5,352.5,
23/04/2021,Durazno Amarillo,Primera,Caja de 11 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,352.5,352.5,352.5,
26/04/2021,Durazno Amarillo,Primera,Caja de 11 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,352.5,352.5,352.5,
27/04/2021,Durazno Amarillo,Primera,Caja de 11 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,352.5,352.5,352.5,
28/04/2021,Durazno Amarillo,Primera,Caja de 11 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,352.5,352.5,352.5,
29/04/2021,Durazno Amarillo,Primera,Caja de 11 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,352.5,352.5,352.5,
22/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,185,185,185,
23/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,185,185,185,
26/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,185,185,185,
27/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,185,185,185,
28/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,185,185,185,
29/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Jalisco: Mercado Felipe Ángeles de Guadalajara,145,145,145,
22/04/2021,Durazno Amarillo,Primera,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,420,450,420,
23/04/2021,Durazno Amarillo,Primera,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,420,450,420,
26/04/2021,Durazno Amarillo,Primera,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,450,500,500,
27/04/2021,Durazno Amarillo,Primera,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,450,500,450,
28/04/2021,Durazno Amarillo,Primera,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,450,500,500,
29/04/2021,Durazno Amarillo,Primera,Caja de 20 kg.,Michoacán,México: Central de Abasto de Toluca,450,500,500,
22/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,México: Central de Abasto de Toluca,250,260,250,
23/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,México: Central de Abasto de Toluca,250,260,250,
26/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,México: Central de Abasto de Toluca,250,260,260,
27/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,México: Central de Abasto de Toluca,250,260,250,
28/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,México: Central de Abasto de Toluca,250,260,260,
29/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,México: Central de Abasto de Toluca,250,260,260,
22/04/2021,Coco,Primera,Pieza,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,24,24,
23/04/2021,Coco,Primera,Pieza,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,24,24,
26/04/2021,Coco,Primera,Pieza,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,24,24,
27/04/2021,Coco,Primera,Pieza,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,24,24,
28/04/2021,Coco,Primera,Pieza,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,23,23,
29/04/2021,Coco,Primera,Pieza,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,23,23,
22/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,50,65,65,
23/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,50,65,65,
26/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,50,65,65,
27/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,50,65,65,
28/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,50,65,65,
29/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,50,65,65,
22/04/2021,Granada China,Primera,Caja de 12 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,750,800,800,
23/04/2021,Granada China,Primera,Caja de 12 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,750,800,800,
26/04/2021,Granada China,Primera,Caja de 12 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,750,800,800,
27/04/2021,Granada China,Primera,Caja de 12 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,750,800,800,
28/04/2021,Granada China,Primera,Caja de 12 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,750,800,800,
29/04/2021,Granada China,Primera,Caja de 12 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,750,800,800,
22/04/2021,Guanabana,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,28,31,31,
23/04/2021,Guanabana,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,28,31,31,
26/04/2021,Guanabana,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,28,31,31,
27/04/2021,Guanabana,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,28,31,31,
28/04/2021,Guanabana,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,28,30,30,
29/04/2021,Guanabana,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,28,30,30,
22/04/2021,Guayaba,Primera,Caja de 16 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,350,400,400,
23/04/2021,Guayaba,Primera,Caja de 16 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,350,400,400,
26/04/2021,Guayaba,Primera,Caja de 16 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,350,400,400,
27/04/2021,Guayaba,Primera,Caja de 16 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,350,400,400,
28/04/2021,Guayaba,Primera,Caja de 16 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,350,400,400,
29/04/2021,Guayaba,Primera,Caja de 16 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,350,400,400,
22/04/2021,Lima,Primera,Caja de 25 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,700,750,750,
23/04/2021,Lima,Primera,Caja de 25 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,700,750,750,
26/04/2021,Lima,Primera,Caja de 25 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,700,750,750,
27/04/2021,Lima,Primera,Caja de 25 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,700,750,750,
28/04/2021,Lima,Primera,Caja de 25 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,700,750,750,
29/04/2021,Lima,Primera,Caja de 25 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,700,750,750,
22/04/2021,Mamey,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,30,35,35,
23/04/2021,Mamey,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,30,35,35,
26/04/2021,Mamey,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,30,35,35,
27/04/2021,Mamey,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,30,35,35,
28/04/2021,Mamey,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,30,35,35,
29/04/2021,Mamey,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,30,35,35,
22/04/2021,Mango Ataulfo,Primera,Caja de 30 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,850,900,900,
23/04/2021,Mango Ataulfo,Primera,Caja de 30 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,850,900,900,
26/04/2021,Mango Ataulfo,Primera,Caja de 30 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,850,900,900,
27/04/2021,Mango Ataulfo,Primera,Caja de 30 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,850,900,900,
28/04/2021,Mango Ataulfo,Primera,Caja de 30 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,850,900,900,
29/04/2021,Mango Ataulfo,Primera,Caja de 30 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,850,900,900,
22/04/2021,Mango Haden,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,31,31,
23/04/2021,Mango Haden,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,31,31,
26/04/2021,Mango Haden,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,31,31,
27/04/2021,Mango Haden,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,31,31,
28/04/2021,Mango Haden,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,25,25,
29/04/2021,Mango Haden,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,20,25,25,
22/04/2021,Tamarindo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,25,27,27,
23/04/2021,Tamarindo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,25,27,27,
26/04/2021,Tamarindo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,25,27,27,
27/04/2021,Tamarindo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,25,27,27,
28/04/2021,Tamarindo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,25,28,28,
29/04/2021,Tamarindo,Primera,Kilogramo,Michoacán,Michoacán: Mercado de Abasto de Morelia,25,28,28,
22/04/2021,Zapote Negro,Primera,Caja de 15 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,450,500,500,
23/04/2021,Zapote Negro,Primera,Caja de 15 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,450,500,500,
26/04/2021,Zapote Negro,Primera,Caja de 15 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,450,500,500,
27/04/2021,Zapote Negro,Primera,Caja de 15 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,450,500,500,
28/04/2021,Zapote Negro,Primera,Caja de 15 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,450,500,500,
29/04/2021,Zapote Negro,Primera,Caja de 15 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,450,500,500,
22/04/2021,Zarzamora,Primera,Caja de 4 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,150,200,200,
23/04/2021,Zarzamora,Primera,Caja de 4 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,150,200,200,
26/04/2021,Zarzamora,Primera,Caja de 4 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,150,200,200,
27/04/2021,Zarzamora,Primera,Caja de 4 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,150,200,200,
28/04/2021,Zarzamora,Primera,Caja de 4 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,150,200,200,
29/04/2021,Zarzamora,Primera,Caja de 4 kg.,Michoacán,Michoacán: Mercado de Abasto de Morelia,150,200,200,
22/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Morelos: Central de Abasto de Cuautla,250,280,260,
23/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Morelos: Central de Abasto de Cuautla,260,280,280,
26/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Morelos: Central de Abasto de Cuautla,260,280,280,
27/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Morelos: Central de Abasto de Cuautla,260,280,280,
28/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Morelos: Central de Abasto de Cuautla,260,280,280,
29/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Morelos: Central de Abasto de Cuautla,260,280,280,
26/04/2021,Guayaba,Primera,Kilogramo,Michoacán,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",14,15,15,
22/04/2021,Guayaba,Primera,Caja de 15 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200,270,220,
23/04/2021,Guayaba,Primera,Caja de 15 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200,250,240,
26/04/2021,Guayaba,Primera,Caja de 15 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200,250,240,
27/04/2021,Guayaba,Primera,Caja de 15 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200,250,230,
28/04/2021,Guayaba,Primera,Caja de 15 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",250,280,250,
29/04/2021,Guayaba,Primera,Caja de 15 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",250,300,260,
22/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Puebla: Central de Abasto de Puebla,35,40,38,
23/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Puebla: Central de Abasto de Puebla,35,40,38,
26/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Puebla: Central de Abasto de Puebla,35,40,35,
27/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Puebla: Central de Abasto de Puebla,35,40,35,
28/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Puebla: Central de Abasto de Puebla,35,40,35,
29/04/2021,Durazno Amarillo,Primera,Kilogramo,Michoacán,Puebla: Central de Abasto de Puebla,35,40,35,
22/04/2021,Ciruela Roja,Primera,Caja de 12 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,380,500,420,
23/04/2021,Ciruela Roja,Primera,Caja de 12 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,500,420,
26/04/2021,Ciruela Roja,Primera,Caja de 12 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,450,420,
27/04/2021,Ciruela Roja,Primera,Caja de 12 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,450,450,
28/04/2021,Ciruela Roja,Primera,Caja de 12 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,420,420,
29/04/2021,Ciruela Roja,Primera,Caja de 12 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,420,400,
22/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,410,400,
23/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,450,410,
26/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,400,450,450,
27/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,380,450,430,
28/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,380,450,420,
29/04/2021,Durazno Amarillo,Primera,Caja de 10 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,380,450,420,
22/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,270,290,280,
23/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,250,270,270,
26/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,250,260,250,
27/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,250,260,260,
28/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,250,270,260,
29/04/2021,Guayaba,Primera,Caja de 13 kg.,Michoacán,Querétaro: Mercado de Abasto de Querétaro,240,270,260,
22/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,110,120,120,
23/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,110,120,120,
26/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,110,120,120,
27/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,110,120,120,
28/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,110,120,120,
29/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,San Luis Potosí: Centro de Abasto de San Luis Potosí,110,120,120,
22/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",220,250,220,
23/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",220,250,220,
26/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",220,250,220,
27/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",220,250,240,
28/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",220,250,240,
29/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",220,250,240,
22/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Veracruz: Central de Abasto de Jalapa,240,250,240,
23/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Veracruz: Central de Abasto de Jalapa,240,250,240,
26/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Veracruz: Central de Abasto de Jalapa,230,240,230,
27/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Veracruz: Central de Abasto de Jalapa,280,290,290,
28/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Veracruz: Central de Abasto de Jalapa,280,290,290,
29/04/2021,Guayaba,Primera,Caja de 10 kg.,Michoacán,Veracruz: Central de Abasto de Jalapa,280,290,280,
22/04/2021,Melón Cantaloupe # 12,Primera,Caja de 20 kg.,Michoacán,"Baja California : Central de Abasto INDIA, Tijuana",450,450,450,
23/04/2021,Melón Cantaloupe # 12,Primera,Caja de 20 kg.,Michoacán,"Baja California : Central de Abasto INDIA, Tijuana",450,450,450,
26/04/2021,Melón Cantaloupe # 12,Primera,Caja de 20 kg.,Michoacán,"Baja California : Central de Abasto INDIA, Tijuana",400,400,400,
27/04/2021,Melón Cantaloupe # 12,Primera,Caja de 20 kg.,Michoacán,"Baja California : Central de Abasto INDIA, Tijuana",380,380,380,
28/04/2021,Melón Cantaloupe # 12,Primera,Caja de 20 kg.,Michoacán,"Baja California : Central de Abasto INDIA, Tijuana",380,380,380,
29/04/2021,Melón Cantaloupe # 12,Primera,Caja de 20 kg.,Michoacán,"Baja California : Central de Abasto INDIA, Tijuana",350,350,350,
22/04/2021,Coliflor sin clasificación,Primera,Caja de 16 pzas.,Michoacán,Chihuahua: Central de Abasto de Chihuahua,256,320,256,
