Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs
27/04/2020,Betabel,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
28/04/2020,Betabel,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
29/04/2020,Betabel,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
22/04/2020,Brócoli,Primera,Caja de 24 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
23/04/2020,Brócoli,Primera,Caja de 24 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",220.5,220.5,220.5,
24/04/2020,Brócoli,Primera,Caja de 24 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",220.5,220.5,220.5,
27/04/2020,Brócoli,Primera,Caja de 24 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",220.5,220.5,220.5,
28/04/2020,Brócoli,Primera,Caja de 24 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",220.5,220.5,220.5,
29/04/2020,Brócoli,Primera,Caja de 24 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",220.5,220.5,220.5,
22/04/2020,Calabacita Criolla,Primera,Caja de 10 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",200,200,200,
23/04/2020,Calabacita Criolla,Primera,Caja de 10 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",200,200,200,
24/04/2020,Calabacita Criolla,Primera,Caja de 10 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",200,200,200,
27/04/2020,Calabacita Criolla,Primera,Caja de 10 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",200,200,200,
28/04/2020,Calabacita Criolla,Primera,Caja de 10 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",200,200,200,
29/04/2020,Calabacita Criolla,Primera,Caja de 10 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
23/04/2020,Cebolla Bola grande,Primera,Arpilla de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
24/04/2020,Cebolla Bola grande,Primera,Arpilla de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
27/04/2020,Cebolla Bola grande,Primera,Arpilla de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
28/04/2020,Cebolla Bola grande,Primera,Arpilla de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
29/04/2020,Cebolla Bola grande,Primera,Arpilla de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",150,150,150,
22/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",4,4,4,
23/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",4,4,4,
24/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",4,4,4,
27/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",4,4,4,
28/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",4,4,4,
29/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",4,4,4,
22/04/2020,Cilantro,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",1.5,1.5,1.5,
23/04/2020,Cilantro,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
24/04/2020,Cilantro,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
27/04/2020,Cilantro,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
28/04/2020,Cilantro,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
29/04/2020,Cilantro,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
22/04/2020,Col grande,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",120,120,120,
23/04/2020,Col grande,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",150,150,150,
24/04/2020,Col grande,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",150,150,150,
27/04/2020,Col grande,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",150,150,150,
28/04/2020,Col grande,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",150,150,150,
29/04/2020,Col grande,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",150,150,150,
22/04/2020,Coliflor mediana,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",170,170,170,
23/04/2020,Coliflor mediana,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",170,170,170,
24/04/2020,Coliflor mediana,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",170,170,170,
27/04/2020,Coliflor mediana,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",170,170,170,
28/04/2020,Coliflor mediana,Primera,Caja de 18 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",170,170,170,
29/04/2020,Coliflor mediana,Primera,Caja de 24 pzas.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",150,150,150,
22/04/2020,Chícharo,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",21,21,21,
23/04/2020,Chícharo,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",15,15,15,
24/04/2020,Chícharo,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",15,15,15,
27/04/2020,Chícharo,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",15,15,15,
28/04/2020,Chícharo,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",15,15,15,
29/04/2020,Chícharo,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",15,15,15,
23/04/2020,Chile Caribe,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",64.5,64.5,64.5,Muy Escaso
24/04/2020,Chile Caribe,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",64.5,64.5,64.5,
22/04/2020,Chile Jalapeño,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",23,23,23,
23/04/2020,Chile Jalapeño,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",37.5,37.5,37.5,
24/04/2020,Chile Jalapeño,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",37.5,37.5,37.5,
27/04/2020,Chile Jalapeño,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",37.5,37.5,37.5,
28/04/2020,Chile Jalapeño,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",37.5,37.5,37.5,
29/04/2020,Chile Jalapeño,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",37.5,37.5,37.5,
22/04/2020,Chile Pimiento morrón,Primera,Caja de 18 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
23/04/2020,Chile Pimiento morrón,Primera,Caja de 18 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
24/04/2020,Chile Pimiento morrón,Primera,Caja de 18 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
27/04/2020,Chile Pimiento morrón,Primera,Caja de 18 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
28/04/2020,Chile Pimiento morrón,Primera,Caja de 18 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
29/04/2020,Chile Pimiento morrón,Primera,Caja de 18 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",100,100,100,
22/04/2020,Chile Poblano,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",25,25,25,
23/04/2020,Chile Poblano,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",25,25,25,
24/04/2020,Chile Poblano,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",25,25,25,
27/04/2020,Chile Poblano,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",25,25,25,
28/04/2020,Chile Poblano,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",25,25,25,
29/04/2020,Chile Poblano,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",25,25,25,
22/04/2020,Ejote,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",20,20,20,
23/04/2020,Ejote,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",16,16,16,
24/04/2020,Ejote,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",16,16,16,
27/04/2020,Ejote,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",16,16,16,
28/04/2020,Ejote,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",16,16,16,
29/04/2020,Ejote,Primera,Kilogramo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",16,16,16,
23/04/2020,Espinaca,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",7,7,7,
24/04/2020,Espinaca,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",7,7,7,
27/04/2020,Espinaca,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",7,7,7,
28/04/2020,Espinaca,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",7,7,7,
29/04/2020,Espinaca,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",7,7,7,
23/04/2020,Nopal,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",70,70,70,
24/04/2020,Nopal,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",70,70,70,
27/04/2020,Nopal,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",70,70,70,
28/04/2020,Nopal,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",70,70,70,
29/04/2020,Nopal,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",50,50,50,
23/04/2020,Pepino,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
24/04/2020,Pepino,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
27/04/2020,Pepino,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
28/04/2020,Pepino,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
29/04/2020,Pepino,Primera,Caja de 22 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
23/04/2020,Perejil,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
24/04/2020,Perejil,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
27/04/2020,Perejil,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
28/04/2020,Perejil,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
29/04/2020,Perejil,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",5,5,5,
22/04/2020,Rábano,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",1.1,1.1,1.1,
23/04/2020,Rábano,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
24/04/2020,Rábano,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
27/04/2020,Rábano,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
28/04/2020,Rábano,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
29/04/2020,Rábano,Primera,Manojo,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",3,3,3,
22/04/2020,Tomate Bola,Primera,Caja de 25 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
23/04/2020,Tomate Bola,Primera,Caja de 25 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
24/04/2020,Tomate Bola,Primera,Caja de 25 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
27/04/2020,Tomate Bola,Primera,Caja de 25 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
28/04/2020,Tomate Bola,Primera,Caja de 25 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
23/04/2020,Zanahoria mediana,Primera,Arpilla de 20 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
24/04/2020,Zanahoria mediana,Primera,Arpilla de 20 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
27/04/2020,Zanahoria mediana,Primera,Arpilla de 20 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
28/04/2020,Zanahoria mediana,Primera,Arpilla de 20 kg.,Baja California,"Baja California : Central de Abasto INDIA, Tijuana",230,230,230,
22/04/2020,Ajo Blanco,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,85,120,120,
23/04/2020,Ajo Blanco,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,85,120,120,
24/04/2020,Ajo Blanco,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,85,120,120,
27/04/2020,Ajo Blanco,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,85,120,120,
28/04/2020,Ajo Blanco,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,85,120,120,
29/04/2020,Ajo Blanco,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,85,120,120,
22/04/2020,Cebolla Bola,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10,23,10,
23/04/2020,Cebolla Bola,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10,23,10,
24/04/2020,Cebolla Bola,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10,23,10,
27/04/2020,Cebolla Bola,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10,23,10,
28/04/2020,Cebolla Bola,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10,23,10,
29/04/2020,Cebolla Bola,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10,23,10,
22/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,6,8,6,
23/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,6,8,6,
24/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,6,8,6,
27/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,6,8,6,
28/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,6,8,6,
29/04/2020,Cebolla de rabo,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,6,8,6,
22/04/2020,Cebolla Morada,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,15,22,15,
23/04/2020,Cebolla Morada,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,15,22,15,
24/04/2020,Cebolla Morada,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,15,22,15,
27/04/2020,Cebolla Morada,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,15,22,15,
28/04/2020,Cebolla Morada,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,15,22,15,
29/04/2020,Cebolla Morada,Primera,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,15,22,15,
22/04/2020,Cilantro,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,3,7,3,
23/04/2020,Cilantro,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,3,7,3,
24/04/2020,Cilantro,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,3,7,3,
27/04/2020,Cilantro,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,3,7,3,
28/04/2020,Cilantro,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,3,7,3,
29/04/2020,Cilantro,Primera,Manojo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,3,7,3,
22/04/2020,Coliflor mediana,Primera,Caja de 16 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,380,400,380,
23/04/2020,Coliflor mediana,Primera,Caja de 16 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,380,400,380,
24/04/2020,Coliflor mediana,Primera,Caja de 16 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,380,400,380,
27/04/2020,Coliflor mediana,Primera,Caja de 16 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,380,400,380,
28/04/2020,Coliflor mediana,Primera,Caja de 16 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,380,400,380,
29/04/2020,Coliflor mediana,Primera,Caja de 16 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,380,400,380,
22/04/2020,Lechuga Orejona grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,390,320,
23/04/2020,Lechuga Orejona grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,390,320,
24/04/2020,Lechuga Orejona grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,390,320,
27/04/2020,Lechuga Orejona grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,390,320,
28/04/2020,Lechuga Orejona grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,390,320,
29/04/2020,Lechuga Orejona grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,390,320,
22/04/2020,Lechuga Romanita grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,489,320,
23/04/2020,Lechuga Romanita grande,Primera,Caja de 24 pzas.,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,300,489,320,
